EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,año_x,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,año_y,JobInvolvement,PerformanceRating,año_x,Unnamed: 0,Attrition,retirementType,resignationReason,año_y
3304,2.0,4.0,2.0,2015,36,Travel_Rarely,Sales,10,4,Marketing,Male,3,Manager,Married,86860,1.0,13,0,18.0,2,18,4,11,2015,3,3,2015,,,,,
3305,2.0,4.0,2.0,2015,32,Travel_Rarely,Research & Development,3,4,Medical,Female,4,Sales Executive,Divorced,30380,2.0,20,0,8.0,3,5,0,3,2015,3,4,2015,,,,,
3306,2.0,4.0,2.0,2015,30,Travel_Frequently,Research & Development,4,5,Medical,Male,5,Sales Representative,Divorced,30580,9.0,14,1,10.0,2,5,0,3,2015,3,3,2015,,,,,
3307,1.0,4.0,3.0,2015,53,Travel_Rarely,Sales,6,3,Marketing,Male,4,Sales Executive,Married,23250,7.0,18,1,35.0,1,5,0,4,2015,4,3,2015,,,,,
3308,4.0,1.0,3.0,2015,45,Travel_Rarely,Research & Development,1,5,Technical Degree,Male,2,Healthcare Representative,Divorced,20880,4.0,15,3,18.0,2,5,0,2,2015,3,3,2015,,,,,
3309,3.0,3.0,2.0,2015,32,Travel_Rarely,Sales,10,3,Marketing,Female,1,Human Resources,Married,30720,5.0,12,0,9.0,4,5,1,3,2015,1,3,2015,,,,,
3310,3.0,4.0,3.0,2015,52,Travel_Frequently,Research & Development,1,1,Life Sciences,Male,2,Laboratory Technician,Married,50060,3.0,16,1,31.0,2,9,0,0,2015,3,3,2015,,,,,
3311,4.0,3.0,3.0,2015,37,Travel_Rarely,Sales,24,2,Life Sciences,Female,4,Laboratory Technician,Divorced,42570,4.0,15,0,9.0,2,1,0,0,2015,3,3,2015,,,,,
3312,2.0,4.0,3.0,2015,28,Travel_Rarely,Research & Development,21,4,Life Sciences,Female,1,Healthcare Representative,Divorced,25000,1.0,16,2,6.0,3,5,0,4,2015,3,3,2015,,,,,
3313,4.0,4.0,1.0,2015,22,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,1,Sales Representative,Married,11020,6.0,19,0,4.0,3,2,2,2,2015,2,3,2015,,,,,
3314,1.0,4.0,2.0,2015,44,Travel_Rarely,Research & Development,22,3,Medical,Female,1,Laboratory Technician,Married,104530,2.0,11,1,10.0,2,3,0,2,2015,3,3,2015,,,,,
3315,2.0,4.0,3.0,2015,42,Travel_Frequently,Sales,13,4,Life Sciences,Female,2,Laboratory Technician,Single,22880,5.0,16,1,8.0,4,2,2,2,2015,2,3,2015,,,,,
3316,1.0,1.0,3.0,2015,36,Travel_Rarely,Research & Development,14,3,Other,Male,2,Research Scientist,Married,39290,0.0,24,0,6.0,6,5,0,3,2015,2,4,2015,,,,,
3317,3.0,1.0,3.0,2015,25,Travel_Rarely,Sales,11,3,Life Sciences,Female,1,Laboratory Technician,Married,23110,1.0,11,1,5.0,2,5,0,3,2015,3,3,2015,,,,,
3318,4.0,3.0,3.0,2015,35,Travel_Rarely,Research & Development,9,2,Life Sciences,Female,1,Healthcare Representative,Married,31400,1.0,13,1,17.0,2,17,5,15,2015,2,3,2015,,,,,
3319,4.0,2.0,2.0,2015,35,Travel_Frequently,Sales,8,2,Marketing,Female,1,Laboratory Technician,Divorced,36900,1.0,13,1,10.0,2,10,7,8,2015,4,3,2015,530.0,Yes,Resignation,Salary,2016
3320,4.0,4.0,3.0,2015,32,Non-Travel,Research & Development,21,3,Life Sciences,Male,1,Sales Executive,Divorced,44500,0.0,13,0,4.0,3,3,0,2,2015,3,3,2015,,,,,
3321,3.0,1.0,4.0,2015,25,Travel_Rarely,Sales,5,3,Marketing,Female,4,Research Scientist,Married,27560,1.0,12,2,5.0,2,5,0,3,2015,3,3,2015,,,,,
3322,3.0,1.0,3.0,2015,49,Travel_Rarely,Sales,9,3,Technical Degree,Female,2,Sales Representative,Married,190330,2.0,18,1,7.0,5,4,0,2,2015,3,3,2015,,,,,
3323,1.0,4.0,2.0,2015,24,Non-Travel,Research & Development,2,5,Technical Degree,Male,2,Healthcare Representative,Married,187220,0.0,22,1,6.0,3,5,3,4,2015,3,4,2015,,,,,
3324,2.0,2.0,3.0,2015,32,Travel_Frequently,Research & Development,12,5,Medical,Male,1,Research Scientist,Married,95470,1.0,13,1,10.0,3,10,5,3,2015,2,3,2015,,,,,
3325,2.0,2.0,3.0,2015,38,Travel_Rarely,Sales,22,2,Medical,Male,1,Sales Executive,Married,137340,0.0,13,0,3.0,3,2,1,2,2015,4,3,2015,,,,,
3326,3.0,4.0,2.0,2015,42,Travel_Rarely,Research & Development,18,1,Technical Degree,Female,2,Research Scientist,Married,199990,2.0,23,1,17.0,6,5,1,3,2015,3,4,2015,,,,,
3327,4.0,4.0,3.0,2015,31,Travel_Rarely,Research & Development,16,3,Life Sciences,Female,3,Sales Executive,Married,22790,3.0,12,1,8.0,3,6,0,2,2015,3,3,2015,,,,,
3328,2.0,3.0,3.0,2015,29,Travel_Rarely,Sales,3,3,Marketing,Male,3,Laboratory Technician,Divorced,59160,6.0,12,0,5.0,2,3,0,2,2015,3,3,2015,531.0,Yes,Resignation,Others,2016
3329,1.0,4.0,3.0,2015,53,Travel_Rarely,Research & Development,9,3,Life Sciences,Male,1,Sales Representative,Married,20890,5.0,16,0,28.0,2,2,2,2,2015,2,3,2015,,,,,
3330,4.0,2.0,3.0,2015,35,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,3,Healthcare Representative,Married,167920,3.0,12,1,16.0,3,13,4,8,2015,4,3,2015,,,,,
3331,3.0,4.0,3.0,2015,37,Travel_Frequently,Research & Development,13,4,Life Sciences,Female,3,Human Resources,Married,35640,5.0,11,0,10.0,1,5,0,0,2015,1,3,2015,,,,,
3332,4.0,4.0,3.0,2015,53,Travel_Rarely,Research & Development,1,1,Medical,Male,1,Sales Executive,Single,44250,6.0,22,1,33.0,2,12,3,8,2015,4,4,2015,,,,,
3333,4.0,4.0,2.0,2015,43,Travel_Frequently,Research & Development,1,3,Medical,Male,1,Laboratory Technician,Married,52650,4.0,11,1,12.0,4,5,2,2,2015,3,3,2015,,,,,
3334,3.0,4.0,3.0,2015,47,Travel_Rarely,Sales,15,4,Marketing,Female,3,Research Director,Married,65530,0.0,15,0,8.0,2,7,7,7,2015,3,3,2015,,,,,
3335,1.0,2.0,3.0,2015,37,Non-Travel,Research & Development,1,5,Medical,Female,2,Research Scientist,Single,62610,1.0,12,0,10.0,1,10,0,9,2015,3,3,2015,,,,,
3336,1.0,1.0,3.0,2015,50,Non-Travel,Research & Development,17,3,Medical,Female,1,Laboratory Technician,Divorced,42980,1.0,20,1,31.0,6,31,14,7,2015,3,4,2015,,,,,
3337,4.0,4.0,3.0,2015,39,Travel_Rarely,Research & Development,1,3,Other,Female,3,Human Resources,Married,68040,8.0,14,1,13.0,3,5,0,4,2015,2,3,2015,,,,,
3338,4.0,2.0,4.0,2015,33,Travel_Rarely,Sales,7,3,Life Sciences,Male,2,Manufacturing Director,Divorced,38150,3.0,11,1,7.0,3,4,0,3,2015,3,3,2015,,,,,
3339,1.0,4.0,1.0,2015,32,Travel_Rarely,Research & Development,9,1,Medical,Female,1,Laboratory Technician,Single,27410,1.0,15,1,1.0,5,1,0,1,2015,2,3,2015,532.0,Yes,Resignation,Salary,2016
3340,1.0,4.0,3.0,2015,29,Travel_Rarely,Research & Development,5,4,Life Sciences,Female,4,Healthcare Representative,Divorced,66730,6.0,12,1,8.0,2,4,0,3,2015,4,3,2015,,,,,
3341,2.0,1.0,3.0,2015,44,Travel_Rarely,Research & Development,26,2,Life Sciences,Male,2,Manufacturing Director,Married,76390,1.0,14,0,8.0,6,8,7,1,2015,3,3,2015,,,,,
3342,1.0,4.0,3.0,2015,28,Travel_Rarely,Sales,24,5,Life Sciences,Female,1,Research Scientist,Single,23280,1.0,11,2,4.0,3,4,0,2,2015,3,3,2015,,,,,
3343,4.0,4.0,2.0,2015,58,Travel_Frequently,Sales,9,2,Technical Degree,Male,1,Sales Executive,Divorced,21530,9.0,11,0,3.0,3,1,0,0,2015,3,3,2015,533.0,Yes,Resignation,Others,2016
3344,1.0,2.0,4.0,2015,43,Travel_Rarely,Sales,7,4,Marketing,Male,2,Sales Executive,Divorced,48760,4.0,16,2,4.0,4,1,0,0,2015,3,3,2015,,,,,
3345,3.0,3.0,2.0,2015,20,Travel_Rarely,Research & Development,11,3,Medical,Male,2,Sales Executive,Single,93960,1.0,12,0,2.0,6,2,0,2,2015,1,3,2015,534.0,Yes,Resignation,Salary,2016
3346,4.0,4.0,2.0,2015,21,Travel_Rarely,Research & Development,1,3,Medical,Male,2,Sales Executive,Single,104000,1.0,13,1,1.0,2,1,0,0,2015,3,3,2015,535.0,Yes,Resignation,Others,2016
3347,3.0,4.0,2.0,2015,36,Travel_Rarely,Research & Development,26,4,Medical,Male,1,Laboratory Technician,Married,84740,0.0,14,0,17.0,3,16,4,11,2015,3,3,2015,,,,,
3348,4.0,4.0,2.0,2015,47,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Manufacturing Director,Single,99810,1.0,21,1,3.0,3,3,1,2,2015,3,4,2015,,,,,
3349,2.0,3.0,4.0,2015,22,Travel_Rarely,Research & Development,15,4,Life Sciences,Female,1,Laboratory Technician,Married,124900,0.0,13,0,4.0,3,3,0,2,2015,3,3,2015,536.0,Yes,Resignation,Others,2016
3350,2.0,4.0,2.0,2015,41,Travel_Rarely,Research & Development,23,3,Life Sciences,Female,2,Sales Executive,Divorced,26570,4.0,11,0,10.0,3,7,1,0,2015,4,3,2015,537.0,Yes,Resignation,Stress,2016
3351,3.0,3.0,3.0,2015,28,Travel_Rarely,Research & Development,10,3,Life Sciences,Female,3,Manager,Divorced,135910,5.0,20,1,6.0,2,2,2,2,2015,3,4,2015,,,,,
3352,4.0,1.0,1.0,2015,39,Travel_Rarely,Research & Development,10,4,Life Sciences,Female,4,Human Resources,Married,66960,7.0,11,0,8.0,3,2,2,2,2015,3,3,2015,538.0,Yes,Resignation,Others,2016
3353,2.0,3.0,3.0,2015,27,Travel_Rarely,Research & Development,1,3,Medical,Male,1,Research Scientist,Single,20580,1.0,14,1,1.0,5,1,0,0,2015,3,3,2015,,,,,
3354,2.0,2.0,3.0,2015,34,Travel_Rarely,Research & Development,12,2,Technical Degree,Male,2,Human Resources,Divorced,88650,1.0,11,1,1.0,0,1,1,0,2015,3,3,2015,,,,,
3355,3.0,3.0,3.0,2015,42,Travel_Rarely,Sales,11,1,Technical Degree,Male,2,Human Resources,Single,59400,7.0,16,0,10.0,2,5,0,3,2015,2,3,2015,,,,,
3356,3.0,1.0,3.0,2015,33,Travel_Rarely,Sales,2,3,Marketing,Female,1,Sales Executive,Single,59140,3.0,16,1,6.0,4,3,0,2,2015,3,3,2015,,,,,
3357,3.0,2.0,3.0,2015,58,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,1,Research Scientist,Divorced,26220,2.0,23,0,24.0,3,6,0,4,2015,3,4,2015,,,,,
3358,2.0,3.0,4.0,2015,31,Travel_Rarely,Sales,1,3,Life Sciences,Female,1,Sales Representative,Married,121850,3.0,14,0,13.0,2,7,5,2,2015,3,3,2015,,,,,
3359,4.0,4.0,1.0,2015,35,Travel_Rarely,Research & Development,2,1,Life Sciences,Male,3,Healthcare Representative,Married,106090,1.0,22,0,10.0,3,10,0,7,2015,3,4,2015,,,,,
3360,1.0,2.0,2.0,2015,49,Travel_Rarely,Research & Development,25,2,Life Sciences,Female,2,Sales Executive,Married,43450,4.0,15,0,29.0,3,26,1,7,2015,2,3,2015,,,,,
3361,4.0,3.0,2.0,2015,48,Travel_Rarely,Research & Development,1,4,Medical,Male,1,Research Scientist,Married,21770,4.0,18,0,13.0,4,0,0,0,2015,3,3,2015,,,,,
3362,4.0,3.0,2.0,2015,31,Non-Travel,Research & Development,1,2,Technical Degree,Female,2,Sales Executive,Married,27930,1.0,16,0,9.0,4,9,0,0,2015,3,3,2015,,,,,
3363,2.0,4.0,3.0,2015,36,Travel_Rarely,Human Resources,2,4,Technical Degree,Male,1,Sales Executive,Single,79180,2.0,12,2,8.0,3,6,0,1,2015,2,3,2015,,,,,
3364,4.0,1.0,3.0,2015,38,Travel_Rarely,Sales,6,3,Other,Male,2,Sales Executive,Married,87890,1.0,11,3,15.0,4,15,5,11,2015,3,3,2015,,,,,
3365,3.0,2.0,3.0,2015,32,Non-Travel,Sales,18,3,Marketing,Male,1,Laboratory Technician,Married,23890,6.0,12,1,5.0,4,3,0,2,2015,2,3,2015,,,,,
3366,3.0,2.0,3.0,2015,25,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,1,Sales Executive,Married,32120,1.0,15,1,1.0,3,1,0,0,2015,2,3,2015,539.0,Yes,Resignation,Stress,2016
3367,1.0,2.0,2.0,2015,40,Travel_Rarely,Research & Development,1,4,Medical,Male,2,Research Scientist,Divorced,192320,2.0,14,1,11.0,3,1,0,0,2015,3,3,2015,,,,,
3368,3.0,1.0,3.0,2015,26,Travel_Frequently,Sales,11,3,Marketing,Male,2,Healthcare Representative,Single,22670,1.0,19,3,7.0,2,7,0,7,2015,2,3,2015,,,,,
3369,4.0,1.0,3.0,2015,41,Travel_Rarely,Research & Development,1,4,Medical,Male,1,Research Scientist,Single,195170,2.0,13,0,20.0,5,18,2,17,2015,3,3,2015,,,,,
3370,3.0,3.0,3.0,2015,36,Travel_Rarely,Research & Development,9,3,Life Sciences,Female,2,Healthcare Representative,Single,24360,4.0,13,0,16.0,3,11,3,9,2015,1,3,2015,,,,,
3371,4.0,2.0,4.0,2015,19,Travel_Rarely,Research & Development,15,3,Life Sciences,Male,2,Research Scientist,Single,160640,1.0,15,1,1.0,3,1,0,0,2015,3,3,2015,540.0,Yes,Resignation,Salary,2016
3372,1.0,1.0,3.0,2015,20,Travel_Rarely,Research & Development,29,3,Life Sciences,Female,3,Laboratory Technician,Single,27070,1.0,11,0,1.0,2,1,0,0,2015,3,3,2015,541.0,Yes,Resignation,Others,2016
3373,4.0,4.0,1.0,2015,31,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,4,Research Director,Married,190680,0.0,12,0,10.0,1,9,8,5,2015,3,3,2015,,,,,
3374,4.0,2.0,3.0,2015,40,Travel_Frequently,Sales,1,3,Marketing,Male,1,Research Scientist,Divorced,39310,8.0,19,0,3.0,2,1,0,0,2015,2,3,2015,,,,,
3375,3.0,1.0,4.0,2015,32,Travel_Rarely,Research & Development,24,3,Life Sciences,Male,4,Laboratory Technician,Married,37300,1.0,25,1,8.0,4,8,6,3,2015,3,4,2015,,,,,
3376,3.0,4.0,3.0,2015,36,Travel_Rarely,Research & Development,10,3,Medical,Male,3,Sales Executive,Married,22320,1.0,12,1,16.0,2,16,3,7,2015,3,3,2015,542.0,Yes,Resignation,Stress,2016
3377,2.0,4.0,3.0,2015,33,Travel_Rarely,Research & Development,1,4,Medical,Female,4,Manufacturing Director,Single,44650,0.0,13,0,6.0,3,5,1,4,2015,3,3,2015,,,,,
3378,1.0,3.0,1.0,2015,37,Travel_Rarely,Sales,10,4,Marketing,Female,3,Human Resources,Married,30720,5.0,14,0,17.0,3,14,11,7,2015,2,3,2015,543.0,Yes,Resignation,Salary,2016
3379,3.0,2.0,2.0,2015,45,Non-Travel,Research & Development,8,1,Life Sciences,Male,2,Sales Executive,Married,33190,1.0,12,1,9.0,3,9,0,8,2015,3,3,2015,,,,,
3380,3.0,4.0,3.0,2015,29,Travel_Frequently,Research & Development,29,1,Life Sciences,Male,1,Sales Representative,Married,192020,1.0,12,0,3.0,5,3,0,2,2015,3,3,2015,,,,,
3381,3.0,3.0,3.0,2015,35,Travel_Rarely,Human Resources,1,3,Human Resources,Male,3,Laboratory Technician,Married,136750,1.0,15,3,5.0,5,5,1,0,2015,2,3,2015,,,,,
3382,4.0,4.0,2.0,2015,52,Travel_Rarely,Research & Development,5,4,Other,Male,1,Laboratory Technician,Married,29110,2.0,17,2,26.0,3,9,7,8,2015,3,3,2015,,,,,
3383,4.0,3.0,3.0,2015,58,Travel_Rarely,Sales,9,2,Medical,Female,4,Sales Executive,Single,59570,4.0,14,1,7.0,2,1,0,0,2015,1,3,2015,544.0,Yes,Resignation,Stress,2016
3384,3.0,3.0,4.0,2015,53,Travel_Rarely,Research & Development,9,3,Technical Degree,Male,1,Manager,Divorced,39200,6.0,16,1,22.0,3,17,15,2,2015,3,3,2015,,,,,
3385,3.0,3.0,4.0,2015,30,Travel_Rarely,Sales,3,4,Marketing,Male,1,Sales Executive,Divorced,64340,5.0,14,1,10.0,3,8,7,7,2015,2,3,2015,,,,,
3386,3.0,4.0,3.0,2015,38,Non-Travel,Sales,4,3,Life Sciences,Male,2,Research Director,Single,100480,1.0,23,1,6.0,2,5,1,3,2015,3,4,2015,,,,,
3387,4.0,4.0,3.0,2015,35,Travel_Rarely,Sales,1,2,Life Sciences,Female,2,Healthcare Representative,Divorced,109380,6.0,14,2,12.0,2,10,0,8,2015,1,3,2015,,,,,
3388,3.0,3.0,3.0,2015,39,Travel_Rarely,Sales,1,1,Marketing,Male,2,Research Scientist,Single,23400,0.0,11,1,9.0,2,8,0,7,2015,2,3,2015,,,,,
3389,2.0,2.0,2.0,2015,40,Non-Travel,Research & Development,2,4,Life Sciences,Male,1,Human Resources,Single,65450,4.0,15,0,22.0,2,1,0,0,2015,3,3,2015,545.0,Yes,Resignation,Stress,2016
3390,3.0,3.0,4.0,2015,47,Travel_Frequently,Research & Development,7,4,Life Sciences,Male,3,Sales Executive,Divorced,69310,1.0,11,0,20.0,3,19,2,7,2015,3,3,2015,,,,,
3391,1.0,4.0,3.0,2015,36,Non-Travel,Sales,28,1,Life Sciences,Male,2,Research Scientist,Divorced,48980,4.0,13,1,12.0,3,7,0,7,2015,3,3,2015,,,,,
3392,3.0,1.0,3.0,2015,31,Non-Travel,Research & Development,28,4,Medical,Male,2,Research Scientist,Single,25930,0.0,21,0,4.0,2,3,1,2,2015,3,4,2015,546.0,Yes,Resignation,Salary,2016
3393,4.0,3.0,3.0,2015,33,Non-Travel,Sales,15,3,Other,Male,4,Research Director,Single,194360,1.0,19,2,10.0,4,10,6,0,2015,3,3,2015,,,,,
3394,4.0,1.0,3.0,2015,29,Travel_Rarely,Human Resources,3,5,Life Sciences,Male,1,Sales Executive,Single,27230,6.0,11,1,3.0,2,0,0,0,2015,2,3,2015,547.0,Yes,Resignation,Others,2016
3395,2.0,4.0,3.0,2015,33,Travel_Rarely,Research & Development,2,2,Technical Degree,Male,2,Laboratory Technician,Single,34790,3.0,12,0,5.0,3,3,0,2,2015,3,3,2015,,,,,
3396,4.0,4.0,3.0,2015,45,Travel_Rarely,Research & Development,26,1,Medical,Female,3,Healthcare Representative,Divorced,27940,3.0,19,1,8.0,2,5,0,2,2015,3,3,2015,,,,,
3397,4.0,4.0,2.0,2015,50,Travel_Rarely,Sales,10,1,Life Sciences,Female,1,Manufacturing Director,Divorced,52490,9.0,21,2,32.0,2,5,1,3,2015,2,4,2015,,,,,
3398,3.0,2.0,3.0,2015,33,Travel_Frequently,Sales,1,3,Marketing,Male,2,Human Resources,Married,21760,1.0,14,1,6.0,2,6,1,2,2015,2,3,2015,,,,,
3399,1.0,3.0,4.0,2015,41,Travel_Frequently,Sales,11,3,Other,Male,1,Laboratory Technician,Divorced,168720,2.0,15,1,21.0,2,18,0,11,2015,3,3,2015,,,,,
3400,3.0,2.0,3.0,2015,27,Travel_Rarely,Research & Development,20,4,Other,Male,2,Manufacturing Director,Married,34850,9.0,17,2,4.0,2,2,2,2,2015,3,3,2015,,,,,
3401,4.0,1.0,3.0,2015,45,Non-Travel,Sales,2,3,Medical,Female,1,Sales Executive,Married,66440,1.0,12,0,9.0,3,9,0,8,2015,4,3,2015,,,,,
3402,4.0,4.0,3.0,2015,47,Travel_Rarely,Sales,18,4,Medical,Female,2,Research Scientist,Single,55820,1.0,16,0,9.0,3,9,0,7,2015,3,3,2015,,,,,
3403,1.0,3.0,3.0,2015,30,Travel_Rarely,Sales,2,3,Life Sciences,Male,2,Healthcare Representative,Married,40000,4.0,12,0,7.0,5,5,0,1,2015,2,3,2015,548.0,Yes,Resignation,Stress,2016
3404,4.0,3.0,3.0,2015,50,Travel_Rarely,Research & Development,1,3,Technical Degree,Female,2,Sales Executive,Married,134960,3.0,18,1,22.0,3,12,1,5,2015,3,3,2015,,,,,
3405,3.0,3.0,2.0,2015,38,Travel_Frequently,Research & Development,13,3,Technical Degree,Male,1,Manufacturing Director,Married,32100,0.0,17,2,3.0,5,2,0,2,2015,2,3,2015,,,,,
3406,4.0,3.0,3.0,2015,46,Travel_Rarely,Research & Development,28,3,Medical,Female,3,Human Resources,Divorced,190450,6.0,11,3,13.0,2,8,0,7,2015,3,3,2015,,,,,
3407,4.0,3.0,3.0,2015,24,Travel_Rarely,Sales,28,3,Life Sciences,Female,1,Healthcare Representative,Divorced,118490,1.0,16,1,5.0,3,4,3,2,2015,3,3,2015,,,,,
3408,3.0,2.0,1.0,2015,35,Travel_Rarely,Sales,24,3,Medical,Male,3,Healthcare Representative,Divorced,20700,1.0,13,3,5.0,1,4,0,2,2015,2,3,2015,549.0,Yes,Fired,desconocido,2016
3409,3.0,1.0,3.0,2015,31,Travel_Frequently,Research & Development,5,2,Technical Degree,Male,2,Sales Executive,Married,65020,1.0,12,0,4.0,3,4,0,3,2015,3,3,2015,,,,,
3410,2.0,4.0,3.0,2015,18,Non-Travel,Sales,5,4,Other,Male,2,Manager,Single,32300,1.0,12,1,0.0,3,0,0,0,2015,3,3,2015,,,,,
3411,3.0,3.0,3.0,2015,54,Travel_Rarely,Sales,23,3,Medical,Female,1,Laboratory Technician,Married,136030,8.0,13,1,22.0,2,10,0,8,2015,3,3,2015,,,,,
3412,3.0,3.0,2.0,2015,35,Travel_Rarely,Research & Development,6,4,Medical,Female,1,Manufacturing Director,Divorced,119960,1.0,19,2,16.0,3,16,10,1,2015,3,3,2015,,,,,
3413,2.0,1.0,2.0,2015,30,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,5,Healthcare Representative,Married,56050,0.0,12,1,9.0,0,8,1,7,2015,2,3,2015,,,,,
3414,4.0,1.0,3.0,2015,20,Travel_Rarely,Research & Development,2,2,Life Sciences,Female,2,Research Scientist,Single,63970,1.0,17,1,1.0,3,1,0,0,2015,3,3,2015,550.0,Yes,Resignation,Others,2016
3415,2.0,2.0,3.0,2015,30,Travel_Frequently,Research & Development,8,4,Medical,Male,1,Sales Executive,Single,191440,0.0,11,0,4.0,3,3,1,2,2015,3,3,2015,551.0,Yes,Resignation,Others,2016
3416,4.0,4.0,3.0,2015,26,Travel_Rarely,Sales,1,3,Marketing,Female,2,Research Scientist,Married,175840,1.0,20,0,8.0,2,8,1,3,2015,3,4,2015,,,,,
3417,2.0,1.0,2.0,2015,22,Travel_Rarely,Research & Development,8,3,Other,Male,2,Sales Representative,Married,49070,1.0,21,1,4.0,2,4,1,1,2015,3,4,2015,,,,,
3418,1.0,3.0,3.0,2015,48,Travel_Rarely,Human Resources,2,4,Medical,Male,2,Sales Executive,Single,45540,2.0,11,2,19.0,3,2,2,2,2015,3,3,2015,,,,,
3419,3.0,3.0,3.0,2015,48,Travel_Rarely,Sales,3,3,Medical,Male,1,Research Director,Single,54150,7.0,11,1,27.0,1,15,4,8,2015,3,3,2015,,,,,
3420,4.0,3.0,3.0,2015,41,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Research Scientist,Single,47410,6.0,16,0,8.0,3,2,2,1,2015,3,3,2015,,,,,
3421,4.0,4.0,3.0,2015,39,Travel_Rarely,Sales,2,3,Life Sciences,Male,3,Human Resources,Married,21150,1.0,18,0,21.0,3,21,11,8,2015,4,3,2015,,,,,
3422,1.0,4.0,3.0,2015,27,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,Human Resources,Married,31610,0.0,13,2,4.0,0,3,2,2,2015,3,3,2015,,,,,
3423,2.0,4.0,2.0,2015,35,Travel_Rarely,Sales,24,3,Medical,Male,5,Sales Executive,Divorced,57450,1.0,17,3,3.0,4,3,1,2,2015,3,3,2015,,,,,
3424,4.0,3.0,4.0,2015,42,Travel_Rarely,Research & Development,23,4,Other,Male,1,Research Scientist,Married,23730,6.0,14,1,21.0,3,1,0,0,2015,4,3,2015,,,,,
3425,1.0,4.0,3.0,2015,50,Travel_Rarely,Sales,27,3,Medical,Male,2,Sales Executive,Married,33100,4.0,22,1,8.0,3,1,0,0,2015,4,4,2015,,,,,
3426,3.0,4.0,3.0,2015,59,Travel_Rarely,Research & Development,16,4,Medical,Female,5,Laboratory Technician,Single,186650,3.0,12,0,30.0,3,5,4,3,2015,2,3,2015,,,,,
3427,1.0,2.0,1.0,2015,37,Travel_Rarely,Sales,15,3,Marketing,Male,2,Laboratory Technician,Married,44850,5.0,11,1,15.0,2,1,0,0,2015,4,3,2015,552.0,Yes,Resignation,Stress,2016
3428,3.0,2.0,3.0,2015,55,Travel_Frequently,Research & Development,26,2,Life Sciences,Female,2,Sales Executive,Married,27890,3.0,13,1,17.0,2,8,6,7,2015,2,3,2015,,,,,
3429,2.0,3.0,3.0,2015,41,Non-Travel,Research & Development,19,1,Life Sciences,Male,2,Research Scientist,Divorced,58280,1.0,13,0,21.0,0,21,5,10,2015,3,3,2015,,,,,
3430,2.0,4.0,3.0,2015,38,Travel_Rarely,Research & Development,24,2,Other,Female,1,Laboratory Technician,Single,23260,8.0,14,0,19.0,3,1,0,0,2015,4,3,2015,,,,,
3431,2.0,1.0,3.0,2015,26,Non-Travel,Research & Development,21,1,Life Sciences,Female,1,Manufacturing Director,Single,135250,8.0,17,1,7.0,4,2,2,2,2015,2,3,2015,553.0,Yes,Resignation,Stress,2016
3432,1.0,4.0,3.0,2015,52,Travel_Rarely,Research & Development,5,4,Medical,Female,4,Human Resources,Married,14200,1.0,13,1,33.0,2,32,6,9,2015,4,3,2015,554.0,Yes,Fired,desconocido,2016
3433,4.0,4.0,3.0,2015,44,Travel_Rarely,Research & Development,16,3,Life Sciences,Female,1,Healthcare Representative,Married,80200,3.0,11,1,23.0,2,12,11,11,2015,3,3,2015,,,,,
3434,4.0,3.0,3.0,2015,50,Non-Travel,Human Resources,2,2,Life Sciences,Male,1,Laboratory Technician,Married,36880,0.0,11,0,19.0,3,18,0,13,2015,2,3,2015,,,,,
3435,3.0,1.0,3.0,2015,36,Travel_Rarely,Sales,2,4,Technical Degree,Male,4,Sales Executive,Single,54820,1.0,18,0,18.0,3,17,15,14,2015,3,3,2015,555.0,Yes,Fired,desconocido,2016
3436,4.0,1.0,3.0,2015,39,Travel_Frequently,Sales,11,3,Marketing,Male,1,Sales Executive,Single,160150,1.0,11,0,21.0,3,21,2,8,2015,4,3,2015,,,,,
3437,2.0,4.0,2.0,2015,33,Non-Travel,Sales,9,2,Technical Degree,Male,5,Sales Representative,Single,12000,0.0,11,1,3.0,3,2,2,2,2015,3,3,2015,,,,,
3438,4.0,4.0,4.0,2015,45,Travel_Rarely,Research & Development,7,2,Other,Male,1,Human Resources,Married,56610,3.0,12,0,26.0,2,9,1,1,2015,2,3,2015,,,,,
3439,4.0,3.0,3.0,2015,32,Non-Travel,Research & Development,15,3,Medical,Male,2,Manager,Single,69290,9.0,20,0,10.0,6,8,7,7,2015,1,4,2015,,,,,
3440,2.0,4.0,2.0,2015,34,Travel_Rarely,Sales,6,4,Marketing,Male,2,Research Director,Divorced,96130,0.0,12,1,16.0,5,15,0,9,2015,2,3,2015,,,,,
